ordinal	row_id	manifest_exp_id	source_exp_id	source_method_id	canonical_method_id	method_display	case_id	short_case_id	variant	qpos_path	scene_xml	video_path	contact_mask_path	kin_ref_path	person_idx	hand_collision_variant_id	object_key	object_category	expected_quality	baseline_method_id	baseline_source_exp_id	baseline_variant	baseline_qpos_path	baseline_scene_xml	baseline_contact_mask_path	baseline_kin_ref_path	baseline_status	row_status	notes
159	E162_0159_E153_gateA_b1_sdf010_v10_box004_083_p2	E153	E153	gateA_b1_sdf010_v10	E153_gateA_b1_sdf010_v10	gateA_b1_sdf010_v10	e091_box004_20231003_2_083_p2	box004_083_p2	E153_box004_083_p2_gateA_b1_sdf010_v10	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box004_083_p2_gateA_b1_sdf010_v10_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box004_083_p2_gateA_b1_sdf010_v10_full.mp4	workspace/core4d/results/E143/contact_masks/box004_083_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/0/trajectory_kinematic.npz	1	rubber_hull	box004	box		E147_spider_rubberhand							missing_e147_case	ok	reconstructed_from_E153_grid
160	E162_0160_E153_gateA_b1_sdf015_v05_box004_083_p2	E153	E153	gateA_b1_sdf015_v05	E153_gateA_b1_sdf015_v05	gateA_b1_sdf015_v05	e091_box004_20231003_2_083_p2	box004_083_p2	E153_box004_083_p2_gateA_b1_sdf015_v05	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box004_083_p2_gateA_b1_sdf015_v05_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box004_083_p2_gateA_b1_sdf015_v05_full.mp4	workspace/core4d/results/E143/contact_masks/box004_083_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/0/trajectory_kinematic.npz	1	rubber_hull	box004	box		E147_spider_rubberhand							missing_e147_case	ok	reconstructed_from_E153_grid
161	E162_0161_E153_gateA_b1_sdf015_v10_box004_083_p2	E153	E153	gateA_b1_sdf015_v10	E153_gateA_b1_sdf015_v10	gateA_b1_sdf015_v10	e091_box004_20231003_2_083_p2	box004_083_p2	E153_box004_083_p2_gateA_b1_sdf015_v10	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box004_083_p2_gateA_b1_sdf015_v10_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box004_083_p2_gateA_b1_sdf015_v10_full.mp4	workspace/core4d/results/E143/contact_masks/box004_083_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/0/trajectory_kinematic.npz	1	rubber_hull	box004	box		E147_spider_rubberhand							missing_e147_case	ok	reconstructed_from_E153_grid
162	E162_0162_E153_baseline_box023_person2	E153	E147	baseline	E153_baseline	baseline	box023_person2	box023_person2	E153_box023_person2_baseline	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml		workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	1	rubber_hull	box023	box		E147_spider_rubberhand	E147	E147_box023_person2_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	ok	ok	reconstructed_from_E153_evaluator
163	E162_0163_E153_b1_box023_person2	E153	E151	b1	E153_b1	b1	box023_person2	box023_person2	E153_box023_person2_b1	workspace/core4d/results/E151/route_b_hand_surface_contact/cem/full/E151_box023_person2_b1_mesh_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml		workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	1	rubber_hull	box023	box		E147_spider_rubberhand	E147	E147_box023_person2_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	ok	ok	reconstructed_from_E153_evaluator
164	E162_0164_E153_gateA_b1_sdf005_v05_box023_person2	E153	E153	gateA_b1_sdf005_v05	E153_gateA_b1_sdf005_v05	gateA_b1_sdf005_v05	box023_person2	box023_person2	E153_box023_person2_gateA_b1_sdf005_v05	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box023_person2_gateA_b1_sdf005_v05_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box023_person2_gateA_b1_sdf005_v05_full.mp4	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	1	rubber_hull	box023	box		E147_spider_rubberhand	E147	E147_box023_person2_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	ok	ok	reconstructed_from_E153_grid
165	E162_0165_E153_gateA_b1_sdf005_v10_box023_person2	E153	E153	gateA_b1_sdf005_v10	E153_gateA_b1_sdf005_v10	gateA_b1_sdf005_v10	box023_person2	box023_person2	E153_box023_person2_gateA_b1_sdf005_v10	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box023_person2_gateA_b1_sdf005_v10_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box023_person2_gateA_b1_sdf005_v10_full.mp4	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	1	rubber_hull	box023	box		E147_spider_rubberhand	E147	E147_box023_person2_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	ok	ok	reconstructed_from_E153_grid
166	E162_0166_E153_gateA_b1_sdf010_v05_box023_person2	E153	E153	gateA_b1_sdf010_v05	E153_gateA_b1_sdf010_v05	gateA_b1_sdf010_v05	box023_person2	box023_person2	E153_box023_person2_gateA_b1_sdf010_v05	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box023_person2_gateA_b1_sdf010_v05_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box023_person2_gateA_b1_sdf010_v05_full.mp4	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	1	rubber_hull	box023	box		E147_spider_rubberhand	E147	E147_box023_person2_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	ok	ok	reconstructed_from_E153_grid
167	E162_0167_E153_gateA_b1_sdf010_v10_box023_person2	E153	E153	gateA_b1_sdf010_v10	E153_gateA_b1_sdf010_v10	gateA_b1_sdf010_v10	box023_person2	box023_person2	E153_box023_person2_gateA_b1_sdf010_v10	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box023_person2_gateA_b1_sdf010_v10_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box023_person2_gateA_b1_sdf010_v10_full.mp4	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	1	rubber_hull	box023	box		E147_spider_rubberhand	E147	E147_box023_person2_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	ok	ok	reconstructed_from_E153_grid
168	E162_0168_E153_gateA_b1_sdf015_v05_box023_person2	E153	E153	gateA_b1_sdf015_v05	E153_gateA_b1_sdf015_v05	gateA_b1_sdf015_v05	box023_person2	box023_person2	E153_box023_person2_gateA_b1_sdf015_v05	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box023_person2_gateA_b1_sdf015_v05_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box023_person2_gateA_b1_sdf015_v05_full.mp4	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	1	rubber_hull	box023	box		E147_spider_rubberhand	E147	E147_box023_person2_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	ok	ok	reconstructed_from_E153_grid
169	E162_0169_E153_gateA_b1_sdf015_v10_box023_person2	E153	E153	gateA_b1_sdf015_v10	E153_gateA_b1_sdf015_v10	gateA_b1_sdf015_v10	box023_person2	box023_person2	E153_box023_person2_gateA_b1_sdf015_v10	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box023_person2_gateA_b1_sdf015_v10_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E153/gate_threshold_sweep/cem/full/E153_box023_person2_gateA_b1_sdf015_v10_full.mp4	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	1	rubber_hull	box023	box		E147_spider_rubberhand	E147	E147_box023_person2_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	ok	ok	reconstructed_from_E153_grid
170	E162_0170_E155_ramp5_box021_029_p2	E155	E155	ramp5	E155_ramp5	ramp5	d003_box021_20231018_029_p2	box021_029_p2	E155_box021_029_p2_ramp5	workspace/core4d/results/E155/cem/full/E155_box021_029_p2_ramp5_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E155/cem/full/E155_box021_029_p2_ramp5_full.mp4	workspace/core4d/results/E143/contact_masks/box021_029_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/0/trajectory_kinematic.npz	1	rubber_hull	box021	box		E147_spider_rubberhand							missing_e147_case	ok	reconstructed_from_E155_results
171	E162_0171_E155_ramp10_box021_029_p2	E155	E155	ramp10	E155_ramp10	ramp10	d003_box021_20231018_029_p2	box021_029_p2	E155_box021_029_p2_ramp10	workspace/core4d/results/E155/cem/full/E155_box021_029_p2_ramp10_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E155/cem/full/E155_box021_029_p2_ramp10_full.mp4	workspace/core4d/results/E143/contact_masks/box021_029_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/0/trajectory_kinematic.npz	1	rubber_hull	box021	box		E147_spider_rubberhand							missing_e147_case	ok	reconstructed_from_E155_results
172	E162_0172_E155_decay_box021_029_p2	E155	E155	decay	E155_decay	decay	d003_box021_20231018_029_p2	box021_029_p2	E155_box021_029_p2_decay	workspace/core4d/results/E155/cem/full/E155_box021_029_p2_decay_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E155/cem/full/E155_box021_029_p2_decay_full.mp4	workspace/core4d/results/E143/contact_masks/box021_029_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/0/trajectory_kinematic.npz	1	rubber_hull	box021	box		E147_spider_rubberhand							missing_e147_case	ok	reconstructed_from_E155_results
173	E162_0173_E155_neutral_box021_029_p2	E155	E155	neutral	E155_neutral	neutral	d003_box021_20231018_029_p2	box021_029_p2	E155_box021_029_p2_neutral	workspace/core4d/results/E155/cem/full/E155_box021_029_p2_neutral_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E155/cem/full/E155_box021_029_p2_neutral_full.mp4	workspace/core4d/results/E143/contact_masks/box021_029_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/d003_box021_20231018_029_p2_e107_clean/0/trajectory_kinematic.npz	1	rubber_hull	box021	box		E147_spider_rubberhand							missing_e147_case	ok	reconstructed_from_E155_results
174	E162_0174_E155_ramp5_box004_083_p2	E155	E155	ramp5	E155_ramp5	ramp5	e091_box004_20231003_2_083_p2	box004_083_p2	E155_box004_083_p2_ramp5	workspace/core4d/results/E155/cem/full/E155_box004_083_p2_ramp5_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E155/cem/full/E155_box004_083_p2_ramp5_full.mp4	workspace/core4d/results/E143/contact_masks/box004_083_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/0/trajectory_kinematic.npz	1	rubber_hull	box004	box		E147_spider_rubberhand							missing_e147_case	ok	reconstructed_from_E155_results
175	E162_0175_E155_ramp10_box004_083_p2	E155	E155	ramp10	E155_ramp10	ramp10	e091_box004_20231003_2_083_p2	box004_083_p2	E155_box004_083_p2_ramp10	workspace/core4d/results/E155/cem/full/E155_box004_083_p2_ramp10_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E155/cem/full/E155_box004_083_p2_ramp10_full.mp4	workspace/core4d/results/E143/contact_masks/box004_083_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/0/trajectory_kinematic.npz	1	rubber_hull	box004	box		E147_spider_rubberhand							missing_e147_case	ok	reconstructed_from_E155_results
176	E162_0176_E155_decay_box004_083_p2	E155	E155	decay	E155_decay	decay	e091_box004_20231003_2_083_p2	box004_083_p2	E155_box004_083_p2_decay	workspace/core4d/results/E155/cem/full/E155_box004_083_p2_decay_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E155/cem/full/E155_box004_083_p2_decay_full.mp4	workspace/core4d/results/E143/contact_masks/box004_083_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/0/trajectory_kinematic.npz	1	rubber_hull	box004	box		E147_spider_rubberhand							missing_e147_case	ok	reconstructed_from_E155_results
177	E162_0177_E155_neutral_box004_083_p2	E155	E155	neutral	E155_neutral	neutral	e091_box004_20231003_2_083_p2	box004_083_p2	E155_box004_083_p2_neutral	workspace/core4d/results/E155/cem/full/E155_box004_083_p2_neutral_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/scene_act_E148_rubber_hull.xml	workspace/core4d/results/E155/cem/full/E155_box004_083_p2_neutral_full.mp4	workspace/core4d/results/E143/contact_masks/box004_083_p2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/e091_box004_20231003_2_083_p2_e092_dyn/0/trajectory_kinematic.npz	1	rubber_hull	box004	box		E147_spider_rubberhand							missing_e147_case	ok	reconstructed_from_E155_results
178	E162_0178_E155_ramp5_box023_person2	E155	E155	ramp5	E155_ramp5	ramp5	box023_person2	box023_person2	E155_box023_person2_ramp5	workspace/core4d/results/E155/cem/full/E155_box023_person2_ramp5_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E155/cem/full/E155_box023_person2_ramp5_full.mp4	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	1	rubber_hull	box023	box		E147_spider_rubberhand	E147	E147_box023_person2_rubber_hull	workspace/core4d/results/E147/rubber_hand_collision/cem/full/E147_box023_person2_rubber_hull_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/scene_act_E147_rubber_hull.xml	workspace/core4d/results/E143/contact_masks/box023_person2/raw_contact_mask_3cm.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/box023_person2_legobj/0/trajectory_kinematic.npz	ok	ok	reconstructed_from_E155_results
